product,NBD,NBFD,NBMD,NBD-LOC,NBFD-LOC,NBMD-LOC,PBD,PBFD,PBMD,PBD-LOC,PBFD-LOC,PBMD-LOC
lovesegfault/beautysh,1,6,68,882,882,564,100.0,100.0,100.0,100.0,100.0,100.0
leancloud/python-sdk,6,447,8149,14421,120587,99618,33.33333333333333,84.49905482041588,95.4215456674473,8.228722068792367,68.80777394837149,92.30469872038398
sh4nks/flask-caching,6,137,3045,14498,56964,41904,60.0,92.56756756756756,99.05660377358491,23.549476967058673,92.52810083815217,98.80688516859232
scikit-learn-contrib/metric-learn,1,813,12916,1071,355891,350457,20.0,81.4629258517034,89.15579485055567,0.18438431820842488,61.27051297060181,84.07773046242428
scikit-learn-contrib/category_encoders,6,1689,26070,33449,788666,672466,42.857142857142854,91.3961038961039,95.12168424125224,3.365899849158902,79.36173788264985,92.9267106288658
scikit-learn-contrib/imbalanced-learn,1,801,12897,1071,347694,350953,20.0,80.26052104208416,89.02464278318493,0.18438431820842488,59.859310116862815,84.19672524440712
arista-eosplus/pyeapi,0,15,356,0,3924,4370,0.0,75.0,95.44235924932975,0.0,57.93592204340765,88.55116514690982
abhishek-ram/pyas2-lib,2,172,3610,19120,54323,50633,33.33333333333333,79.26267281105991,94.42845932513733,21.529591928655076,61.16903882533104,84.30683672449965
getpatchwork/patchwork,10,264,4987,89507,89507,63596,100.0,100.0,100.0,100.0,100.0,100.0
r0x0r/pywebview,0,0,159,0,0,1657,0.0,0.0,98.14814814814815,0.0,0.0,98.221695317131
gtaylor/python-colormath,1,532,6493,13144,204470,191439,33.33333333333333,95.0,98.22995461422089,5.279796263491719,82.13328834419902,97.4288898728186
obsrvbl/flowlogs-reader,4,225,4469,22108,70927,56888,40.0,90.0,95.1863684771033,25.561927666265838,82.0079086115993,92.72546494759662
dlareau/puzzlehunt_server,38,1960,25403,426826,518676,313516,84.44444444444444,93.46685741535526,98.16446402349486,74.5326278659612,90.57153334381057,97.6508917391873
openml/openml-python,3,1232,20974,5785,583221,539926,15.789473684210526,87.31396172927002,93.67156446786655,0.7134726074618012,71.92950865971982,91.43508404713278
pynamodb/pynamodb,4,127,2968,21934,49481,38389,80.0,92.02898550724638,97.72802107342773,38.90662693344686,87.76961827728111,97.63473130038912
jpmens/mqttwarn,5,330,3773,11403,66611,56289,41.66666666666667,86.16187989556136,91.75583657587548,11.698264188107842,68.33579547786121,89.64073000605154
brack3t/django-braces,2,855,8844,6933,138249,105468,50.0,94.89456159822419,98.65030674846625,4.391309855586521,87.56587281479605,97.98398335160445
colinoflynn/pico-python,0,227,3672,0,119869,96196,0.0,95.37815126050421,99.24324324324324,0.0,89.46048615205498,98.92636774989715
airbnb/knowledge-repo,38,2654,43143,297215,850997,584322,44.70588235294118,89.06040268456375,96.14253242412087,27.357434642778905,78.33082047911753,93.37125781992793
plus3it/watchmaker,3,62,1398,5475,17716,17330,33.33333333333333,76.5432098765432,94.20485175202157,20.64090480678605,66.78982092365693,93.31251346112427
ijmarshall/robotreviewer,6,1085,18119,40826,509156,403417,60.0,96.01769911504425,97.3354821380607,7.152079351537331,89.19620130091954,97.41336636651864
threat9/routersploit,9,825,12257,115604,232484,165445,56.25,92.69662921348315,97.95412770718453,43.21887208628522,86.91478026805241,97.16284150438112
kislyuk/watchtower,5,178,3819,29724,65817,50154,71.42857142857143,93.19371727748691,98.17480719794345,41.08873253065343,90.98160102846242,98.02212406676308
juniper/py-junos-eznc,8,398,8087,50616,114740,100932,42.10526315789473,86.33405639913232,94.8955644214973,31.830558996836817,72.15580724073527,92.65596886130797
juniper/jsnapy,15,756,11042,117937,204883,143935,62.5,97.17223650385604,98.78332438718913,54.316558359316346,94.36003481801141,98.42651604256135
pyscaffold/pyscaffold,3,114,2383,6702,36636,28343,37.5,82.01438848920863,92.22136222910217,14.24048615685358,77.8445912925228,89.75836843272002
nci-gdc/gdcdictionary,13,224,3735,73293,80394,58185,86.66666666666667,95.31914893617022,99.38797232570516,85.72982583369398,94.03576901032832,99.505763245203
bparzella/secsgem,2,33,841,4162,12421,12218,50.0,91.66666666666666,99.1745283018868,24.89681162888078,74.30160914039601,99.18012825716373
sendgrid/sendgrid-python,0,10,71,0,476,629,0.0,50.0,72.44897959183673,0.0,35.87038432554635,75.23923444976076
hpcugent/vsc-base,2,80,1544,26407,29620,20461,66.66666666666666,98.76543209876543,99.61290322580645,84.262420626057,94.51482178754907,99.30114049987867
pythonot/pot,0,637,9960,0,320254,269623,0.0,91.52298850574712,96.40886651824604,0.0,81.91624057111724,93.77604184781475
seisman/hinetpy,3,58,814,7625,27875,21586,50.0,74.35897435897436,87.2454448017149,21.411322026283276,78.27417724362574,89.15045636641473
forensicartifacts/artifacts,1,494,6191,177830,181437,95455,50.0,98.8,99.8387356877923,96.77665126555756,98.73961241449119,99.8149155094529
biosustain/cameo,97,5081,81193,788539,1961460,1404090,76.37795275590551,96.03099603099604,98.61418126169019,33.98211469915572,84.52918460317878,97.57543369291699
sentinelsat/sentinelsat,2,99,1597,4727,35473,32273,18.181818181818183,67.8082191780822,87.45892661555312,8.876495220926522,66.61220964077141,87.26913820610584
mar10/wsgidav,1,56,1392,367,18107,16351,20.0,87.5,97.34265734265735,1.5746342300596388,77.68910627708414,96.84890126162412
gmplot/gmplot,3,64,866,16103,28236,21850,60.0,87.67123287671232,98.1859410430839,49.22357400501314,86.31167084428685,98.48109253166268
thebjorn/pydeps,0,1,2,0,18,28,0.0,50.0,50.0,0.0,15.929203539823009,45.16129032258064
s3tools/s3cmd,0,16,362,0,3785,5503,0.0,72.72727272727273,87.65133171912834,0.0,40.18046709129512,82.08532219570405
codecov/codecov-python,5,106,1514,31478,43611,33295,71.42857142857143,92.17391304347827,98.88961463096015,65.45779700139325,90.68809914949365,98.95678535338524
lordfriend/albireo,21,1053,23327,151693,354783,321228,53.84615384615385,86.73805601317957,96.34478770857426,28.0509341188697,65.60615558723836,93.62927554396141
halfak/deltas,2,26,355,6117,6117,4750,100.0,100.0,100.0,100.0,100.0,100.0
codalab/codalab-worksheets,60,3925,59518,781863,1405361,932314,68.96551724137932,95.61510353227771,98.59196925523456,50.63817219865818,91.01967009473329,98.05584566243759
nasa/apod-api,14,353,6935,59744,127467,106996,60.86956521739131,85.88807785888078,96.84401619885492,36.82718149764529,78.57274946371773,95.0703724765425
lxc/pylxd,4,207,3785,23847,69409,51958,33.33333333333333,88.08510638297872,95.48435923309788,28.981685159753535,84.35399778812148,93.174808119934
nfcpy/nfcpy,0,31,765,0,10200,8242,0.0,75.60975609756098,94.56118665018542,0.0,67.38010305192232,90.0174748798602
mpib/lagerregal,21,1685,20623,139018,335131,261258,60.0,87.44161909704204,93.82620564149227,30.412506453617087,73.31549655661244,91.06873954266592
xattr/xattr,0,20,1047,0,9876,11156,0.0,60.60606060606061,87.468671679198,0.0,51.65271966527196,80.67688747468904
christiansandberg/canopen,4,173,2735,10358,61342,40039,66.66666666666666,96.11111111111111,99.38226744186046,16.27822916502962,96.40269679873018,98.70574893994674
mbj4668/pyang,0,28,332,0,7110,4491,0.0,100.0,100.0,0.0,100.0,100.0
booya-at/openglider,7,1302,22991,50799,501498,405104,38.88888888888889,90.98532494758909,97.05348473975263,8.143788795978043,80.39712973888062,95.1274380421459
vida-nyu/reprozip,3,77,1313,16103,31760,27664,33.33333333333333,80.20833333333334,93.91988555078684,38.620011511895626,76.1703760552571,94.67812040110887
clinical-genomics/scout,3,116,4327,17202,41236,47435,30.0,69.46107784431138,95.2035203520352,22.599122415197456,54.173782810898864,90.20633260435486
psy0rz/zfs_autobackup,1,19,290,2781,3561,3852,33.33333333333333,90.47619047619048,86.05341246290801,45.9289843104872,58.81090008257638,80.0498753117207
google/vroom,1,18,347,5923,5923,4618,100.0,100.0,100.0,100.0,100.0,100.0
google/transitfeed,1,4,118,838,1209,1432,50.0,57.14285714285714,90.76923076923077,24.122049510650548,34.8013816925734,84.83412322274881
google/openhtf,19,520,6865,154288,160954,94784,82.6086956521739,97.92843691148776,99.62269627049774,92.40019643306304,96.39233911054151,99.40222748914572
google/apitools,1,214,1741,10913,47727,22850,12.5,89.16666666666667,93.65250134480904,17.330474829283784,75.7932348737494,90.98873093616852
google/mobly,1,22,883,10181,13788,11286,33.33333333333333,75.86206896551724,98.00221975582686,61.928223844282236,83.86861313868613,96.61844020203749
diyan/pywinrm,6,189,3822,38414,74877,53481,50.0,88.3177570093458,96.83303775019002,45.265899155108826,88.23279874621448,95.23139657045175
danirus/django-comments-xtd,3,977,11848,50030,161361,135777,37.5,88.4963768115942,96.30954316371322,22.68563862589328,73.16764609859615,94.64252106814997
sage-bionetworks/synapsepythonclient,11,215,4179,49964,70974,51185,68.75,89.9581589958159,96.9155844155844,61.75180136199033,87.71860439248063,94.56638214536453
galvant/instrumentkit,5,645,8560,199766,233950,162195,45.45454545454545,98.32317073170732,99.46548919358587,82.18590835410959,96.24957830383516,99.31177633955632
manolomartinez/greg,1,27,316,570,4269,2700,50.0,79.41176470588235,95.75757575757575,8.916001877053027,66.7761614265603,79.03981264637002
planetlabs/planet-client-python,7,172,2833,11949,45027,41230,38.88888888888889,70.78189300411523,85.53743961352657,16.534517829714808,62.30644692598282,82.76789657525997
brian-team/brian2genn,4,1360,26161,131072,748528,455926,36.36363636363637,94.90579204466155,98.87746617280217,15.941716989278698,91.04020335808414,98.15224247538798
nrel/rdtools,18,4123,50956,190104,1659632,1331272,56.25,94.97811564155725,96.75863509484837,9.523289488383185,83.13952352493561,94.28685962131482
nrel/hescore-hpxml,4,380,4764,7311,85255,59092,44.44444444444444,96.93877551020408,99.35349322210637,7.7834557649313325,90.76439902054722,99.01806360802976
nrel/openoa,19,2748,40088,210138,1038327,826366,48.717948717948715,90.3353057199211,95.00876901929183,15.324233799248729,75.7196019190843,90.94106525598036
noripyt/django-cachalot,2,753,8497,6933,94760,98482,50.0,84.1340782122905,93.54838709677419,4.417048929663609,60.372069317023445,90.01023653712573
pyamg/pyamg,0,635,9988,0,320318,272448,0.0,91.23563218390804,96.67989546026521,0.0,81.93261082534218,94.75858902746958
pyfa-org/pyfa,1,238,3780,133985,133985,98226,100.0,100.0,100.0,100.0,100.0,100.0
openstenoproject/plover,1,142,2411,608,49939,29005,20.0,87.11656441717791,96.63326653306613,1.032468414617579,84.80335552234752,94.02859273187019
jopohl/urh,0,307,8529,0,109745,149993,0.0,76.55860349127181,90.71474154435226,0.0,48.20692805749076,89.27623355752634
sfstoolbox/sfs-python,0,629,9860,0,294380,268402,0.0,90.37356321839081,96.18573797678275,0.0,75.2968981402142,93.67260899306186
docker/docker-py,6,234,5021,40961,83542,70435,40.0,78.26086956521739,93.08490915832405,36.05182323067851,73.52948942499802,90.55204155096163
wger-project/wger,18,1502,17837,87833,263914,230711,50.0,87.07246376811594,94.77683315621678,23.840389120055587,71.63381023340146,92.54574919572873
golemhq/golem,20,745,15749,93641,280919,197471,58.82352941176471,90.30303030303031,98.3145015294338,29.390292895433944,88.169623240807,97.21122794580971
jantman/awslimitchecker,6,245,4885,34035,85991,65609,50.0,92.45283018867924,97.77822257806244,35.01543209876543,88.46810699588478,96.93141860946135
mixpanel/mixpanel-python,2,54,826,4811,25218,20053,33.33333333333333,72.97297297297297,87.5,14.235412474849094,74.61829802343473,88.60854580000884
mysociety/mapit,6,1110,14459,145416,265197,224737,54.54545454545454,87.95562599049128,96.07308970099668,43.824552309426366,79.9233908153363,95.50596654654247
qutip/qutip,0,618,9936,0,286265,265026,0.0,87.04225352112675,94.43071659380345,0.0,72.46921643680257,91.28754477817581
lebedov/scikit-cuda,4,299,5456,13585,119798,114505,50.0,89.25373134328358,96.99555555555555,8.160384442108425,71.96155578915753,94.6486580315592
django-cas-ng/django-cas-ng,10,949,10082,48186,169339,131917,83.33333333333334,94.52191235059762,98.2555306500341,24.197897887341625,85.03814033836682,97.70399283053244
cookiecutter/cookiecutter,5,155,2959,17468,93178,51455,31.25,70.45454545454545,92.38214174211676,14.099376876634487,75.20905304620153,92.25624843116864
eliasgranderubio/dagda,6,371,7459,33334,114698,113483,28.57142857142857,75.86912065439672,93.88294524858402,18.93611461422225,65.1567310860402,91.52962051861113
naturalhistorymuseum/ckanext-ldap,4,766,5701,50844,138074,83015,66.66666666666666,96.9620253164557,98.95851414684951,34.38053635908741,93.36515965000068,98.63480823154794
inasafe/inasafe,1,76,537,798,5140,4555,33.33333333333333,60.317460317460316,76.60485021398003,6.875753920386007,44.287437532310875,64.10075992119336
gluster/gstatus,5,192,3723,43358,62010,46124,71.42857142857143,94.11764705882352,98.64864864864865,64.85281799688883,92.75158549718799,98.2281284606866
mapillary/mapillary_tools,8,234,3326,38562,64105,54340,42.10526315789473,84.17266187050359,94.86594409583572,44.03562863994519,73.20429370789083,93.39176763770732
gslab-econ/template,4,57,1381,17693,23226,17428,80.0,98.27586206896551,99.92764109985528,74.91954607046071,98.34857723577237,99.9426539740796
wamdam/backy2,4,291,12381,9958,143625,172939,30.76923076923077,73.29974811083123,94.36018596143586,3.409771848666121,49.17940166345367,90.9353342657931
sasview/sasview,16,1866,34352,199760,752705,578525,55.172413793103445,92.01183431952663,97.28137743543272,22.295364470501834,84.00997353708993,95.05505068014412
regionmask/regionmask,15,805,16456,62662,293042,351284,50.0,79.23228346456693,91.11344886772605,11.649247266250981,54.478291746141515,86.57795698262201
scrapinghub/python-scrapinghub,3,66,994,16103,28393,22983,37.5,83.54430379746836,96.50485436893203,45.56206320912203,80.33556857086269,97.09348992438004
scrapinghub/dateparser,1,26,677,998,13821,12234,20.0,76.47058823529412,71.94473963868225,4.497116077865897,62.27919971160779,75.82744514689476
scrapinghub/shub,3,640,8485,7833,223939,137964,20.0,89.01251738525731,95.90821747485023,3.0812622436215156,88.09074244534133,94.64563796143213
yelp/pgctl,2,188,5979,315,105697,70351,33.33333333333333,94.94949494949495,98.8918293086338,0.27953783078643313,93.79780984328133,98.49908292846841
cuemacro/findatapy,94,7404,100255,1020163,2594650,1886841,67.62589928057554,94.09073579870378,97.33306149395158,34.15873774834792,86.87824288741204,95.50743168137615
holoviz/datashader,16,1571,35193,86415,693831,670162,51.61290322580645,84.96484586262845,93.72802812400128,8.459154466323922,67.91903723339689,89.66361527284599
holoviz/holoviews,20,1243,19295,78522,339881,347248,54.054054054054056,80.40103492884865,91.04421271174445,12.524643506555652,54.21268382939356,86.16319117048624
holoviz/geoviews,35,2029,32423,322531,753959,564533,72.91666666666666,90.33837934105075,96.11941183445985,32.919522819967426,76.95375175043583,92.94621453597112
evhub/coconut,2,413,3642,9470,146804,46464,40.0,89.39393939393939,96.04430379746836,5.343067834957318,82.82827143010284,94.91553122382693
oca/pylint-odoo,10,407,4770,29529,97015,69666,71.42857142857143,96.44549763033176,98.81914232442512,27.228717910888168,89.45762024195928,98.31914983699563
oca/l10n-switzerland,5,441,3073,15471,106649,49326,29.411764705882355,87.67395626242545,91.86846038863976,11.62726029250402,80.15226442603978,88.53271111908822
oca/connector,0,2,108,0,174,754,0.0,66.66666666666666,97.2972972972973,0.0,17.092337917485263,97.54204398447607
kovacsbalu/wazeroutecalculator,3,64,866,16103,28236,21850,60.0,87.67123287671232,98.1859410430839,49.22357400501314,86.31167084428685,98.48109253166268
bugsnag/bugsnag-python,0,17,735,0,11962,9600,0.0,94.44444444444444,100.0,0.0,87.28838295388208,99.97917100604042
ekzhu/datasketch,0,664,10176,0,350916,280975,0.0,95.40229885057471,98.49966121382248,0.0,89.75912705619345,97.72431639062597
johnmaguire/cardinal,22,539,8313,183908,183908,107903,100.0,100.0,100.0,100.0,100.0,100.0
edx/i18n-tools,4,921,9542,157880,163658,114974,57.14285714285714,99.67532467532467,99.84304698127028,94.23758759415999,97.68643976745018,99.85409320664918
edx/codejail,0,0,60,0,0,353,0.0,0.0,98.36065573770492,0.0,0.0,97.2451790633609
edx/edx-lint,16,476,6674,78758,131174,97352,69.56521739130434,93.33333333333333,98.50922509225092,53.11867699031484,88.4708770604581,98.07481135972115
edx/bok-choy,2,113,1021,11244,20386,13173,66.66666666666666,94.9579831932773,98.45708775313405,50.942370424066695,92.36136281261327,98.2693024990675
edx/auth-backends,15,1401,14412,104285,252915,178950,75.0,96.28865979381443,98.24130879345603,38.256107000443876,92.77981782631504,97.41108074858742
edx/xblock-utils,9,263,4911,54368,88504,64209,64.28571428571429,92.93286219081273,97.32461355529132,55.64277599811685,90.57916875620465,95.02449275576801
edx/repo-tools,9,247,4638,38518,72829,65638,52.94117647058824,80.1948051948052,94.28745680016264,37.83321874079167,71.53423042923092,92.32045908464373
edx/edx-drf-extensions,17,1670,20200,102339,356531,261665,56.666666666666664,94.35028248587571,98.02018633540372,25.85264806557957,90.06605954200401,97.50521687285736
edx/xblock,3,214,4074,18650,76567,55538,27.27272727272727,96.3963963963964,98.93152015541526,22.67091315763882,93.07473499951377,97.97826547173806
edx/django-config-models,13,1392,15516,123449,254091,193680,76.47058823529412,94.62950373895309,98.0226167161539,41.89298791558215,86.22695357968216,97.10899190758401
edx/xblock-lti-consumer,23,2300,28973,153110,494178,378469,44.230769230769226,90.5511811023622,95.95615022852222,25.385314286472223,81.93366758187099,93.92665427444713
edx/edx-proctoring,37,2602,34645,256938,589936,428859,59.67741935483871,93.66450683945284,98.33111003888399,38.751040648640824,88.97334732930345,97.73895801996446
edx/edx-enterprise,47,2955,39417,387997,694046,513362,55.952380952380956,91.71322160148976,97.11491081107717,47.951361124740004,85.77501986660026,95.90549974872917
edx/edx-search,36,2120,26757,325780,481095,336821,87.8048780487805,96.36363636363636,98.82548476454294,63.59698354536882,93.91672539369887,98.36286274154783
kyper-data/python-highcharts,1,247,2634,367,50979,33699,33.33333333333333,98.01587301587301,99.43374858437146,0.66843945796299,92.85115838554569,98.84723688841956
hylang/hy,0,3,55,0,284,632,0.0,75.0,83.33333333333334,0.0,24.294268605645854,72.22857142857143
ggtracker/sc2reader,0,94,1176,0,27162,21397,0.0,96.90721649484536,98.57502095557417,0.0,86.21762315896395,98.2099417083582
minio/minio-py,0,27,392,0,8485,6853,0.0,77.14285714285715,96.07843137254902,0.0,75.08849557522123,94.73320431296655
elastic/rally,51,1163,23592,437000,464602,323666,91.07142857142857,97.89562289562289,99.41845764854614,91.31637676677337,97.08414480228019,99.22287178764013
elastic/elasticsearch-py,1,39,584,124,8329,8372,33.33333333333333,63.934426229508205,91.39280125195619,0.7760670922518462,52.12792589810991,84.36964627632773
seed-platform/seed,1,27,255,5815,5815,4113,100.0,100.0,100.0,100.0,100.0,100.0
eternnoir/pytelegrambotapi,1,53,765,4603,25026,19611,20.0,72.6027397260274,86.73469387755102,14.07042856269487,76.49935807299627,88.38959751205661
andrewannex/spiceypy,0,230,3764,0,120707,97769,0.0,96.63865546218487,99.57671957671957,0.0,90.08993544053439,99.53474640115651
silx-kit/fabio,0,194,3509,0,79149,87618,0.0,81.5126050420168,92.83068783068784,0.0,59.07303056312274,89.20041536863967
nvbn/thefuck,47,1232,14864,376379,402548,199662,97.91666666666666,99.83792544570503,99.79187646861362,93.18226269258288,99.66106898199382,99.76415801413053
rare-technologies/smart_open,1,19,245,4723,4723,3520,100.0,100.0,100.0,100.0,100.0,100.0
rare-technologies/gensim,0,648,10095,0,298311,268919,0.0,90.62937062937063,95.45196671709532,0.0,75.39274557971673,92.39996151705276
mwclient/mwclient,5,154,1384,39142,45496,32116,62.5,98.08917197452229,99.568345323741,83.41218088053532,96.95264885138303,99.84766050054407
camdavidsonpilon/lifelines,14,1694,28031,139062,665758,551251,58.333333333333336,89.06414300736067,94.31695827725437,15.310021831825582,73.29658364407628,89.9302745947639
datacamp/pythonwhat,4,550,10824,10646,294363,245753,33.33333333333333,94.33962264150944,98.04347826086956,3.1991585906393207,88.45706558485463,97.79151064651039
xebuz/flask-validator,15,702,17383,81300,374517,248244,62.5,98.04469273743017,99.43370323761583,21.32928960085632,98.25561566351668,99.2852886242106
rdmorganiser/rdmo,46,2507,27387,268422,431977,329589,69.6969696969697,92.85185185185185,97.80372830512107,52.71217661452175,84.83078107387347,96.96674600396
lbl-anp/becquerel,23,2274,43775,200828,930803,767668,52.27272727272727,90.59760956175299,96.25533224855974,16.574165238224534,76.81838551514286,92.69942013654926
punch-cyber/stoq,4,81,1348,20018,38003,29695,50.0,88.04347826086956,98.10771470160117,45.68025192825522,86.72128154808088,97.89022581176859
mongoengine/flask-mongoengine,6,340,6703,15956,100316,96492,37.5,80.95238095238095,95.55238774055596,10.772346745881718,67.72616797191466,92.47223207183724
mongoengine/mongoengine,0,169,2918,0,35574,37910,0.0,80.09478672985783,94.92517891997397,0.0,59.666895892386904,90.94180300340642
mitmproxy/mitmproxy,15,601,13077,142127,230502,178176,41.66666666666667,87.10144927536231,95.90055734819595,47.92957276255931,77.73232658759733,93.67035370315851
danilop/yas3fs,5,518,9931,29724,162682,152711,55.55555555555556,81.5748031496063,96.38940114529748,13.756143614805765,75.28855320763799,96.6806791850792
stripe/stripe-python,3,65,869,16187,28477,21989,60.0,89.04109589041096,98.4144960362401,49.35361912311726,86.82541618391365,98.74708101311299
psd-tools/psd-tools,5,1297,15845,139910,546168,459803,41.66666666666667,94.12191582002902,97.00624464307579,21.42523525493289,83.6378949947551,95.5675089217237
django-json-api/django-rest-framework-json-api,3,904,9900,9569,138781,118000,42.857142857142854,92.81314168377823,97.87444389520515,5.438569569245284,78.87659351963944,96.81574650683864
iconfinder/pyvat,3,133,2285,16103,55830,40732,42.857142857142854,91.72413793103448,99.08933217692974,26.436498555292882,91.65681639085894,99.05882925168413
infoportugal/wagtail-modeltranslation,25,2185,20558,154113,342928,253845,75.75757575757575,94.50692041522491,97.63487841945289,37.735151454309054,83.96721897518896,96.2069788859706
voxpupuli/puppetboard,15,401,7499,56098,139246,109737,51.724137931034484,87.93859649122807,97.6941115164148,32.89510719144345,81.65196791293334,96.83132147395172
voxpupuli/pypuppetdb,2,53,762,4727,24977,19560,40.0,72.6027397260274,86.39455782312925,14.449471174420736,76.34957510545944,88.15973317708568
metaodi/osmapi,3,65,867,16103,28393,21904,60.0,89.04109589041096,98.29931972789116,49.22357400501314,86.79158769945589,98.7244782981025
vonage/vonage-python-sdk,6,199,4399,44122,74541,57505,40.0,85.40772532188842,96.34253175646079,47.44454122175984,80.15419852253298,93.87498571591819
xml-security/signxml,2,125,3042,19120,38588,33154,33.33333333333333,87.41258741258741,97.0954356846473,37.87413584771111,76.43761266168809,96.02340197526573
arteria/cmsplugin-contact-plus,3,866,8863,7931,129603,104003,33.33333333333333,92.62032085561496,96.91634773100056,4.936296812662214,80.66560027883759,95.28708988794928
clearlinux/autospec,17,999,19560,525168,525168,332386,100.0,100.0,100.0,100.0,100.0,100.0
python-escpos/python-escpos,3,176,2786,7266,50016,42238,27.27272727272727,89.79591836734694,95.21531100478468,11.046918235168912,76.0422051266458,94.14045958053804
convexengineering/gpkit,13,3151,36030,174023,1289737,949924,65.0,98.49953110346983,99.34651335925221,12.620989557874093,93.53796457596904,98.70293960871025
django-hijack/django-hijack,40,1021,9433,328364,328364,151765,100.0,100.0,100.0,100.0,100.0,100.0
python273/vk_api,3,71,939,9417,29667,22752,50.0,78.02197802197803,88.75236294896031,25.176451716393967,79.31504651908887,89.66305418719212
sergeypirogov/webdriver_manager,4,126,1351,17337,34503,27764,44.44444444444444,84.56375838926175,92.85223367697594,40.018928027330226,79.6431374359448,93.2773391567277
fabiocaccamo/django-maintenance-mode,0,1,72,0,7,833,0.0,50.0,81.81818181818183,0.0,0.550314465408805,86.05371900826447
garnaat/placebo,6,227,4544,42868,79154,59521,75.0,95.37815126050421,98.54695293862503,50.14680938176288,92.59402234310113,98.55449216809616
dateutil/dateutil,0,0,59,0,0,359,0.0,0.0,96.72131147540983,0.0,0.0,98.89807162534436
betterlife/betterlifepsi,2,22,375,7849,7849,5658,100.0,100.0,100.0,100.0,100.0,100.0
adafruit/adafruit_circuitpython_register,10,375,2336,53723,53723,27974,100.0,100.0,100.0,100.0,100.0,100.0
adafruit/adafruit_circuitpython_busdevice,10,375,2336,53723,53723,27974,100.0,100.0,100.0,100.0,100.0,100.0
adafruit/adafruit_circuitpython_neopixel,7,334,2172,8443,38206,24426,63.63636363636363,88.82978723404256,92.42553191489363,15.61436603047788,70.65764166296789,86.50658733531662
gallopsled/pwntools,12,1233,15329,264758,425507,213144,40.0,90.929203539823,95.08125542736633,53.40059217904138,85.82299978216848,93.80058178681607
pixelb/crudini,1,1,61,998,998,363,100.0,100.0,100.0,100.0,100.0,100.0
jonathf/chaospy,14,1580,22513,357365,643254,462748,77.77777777777779,93.935790725327,97.72539827234449,47.026970121658344,84.64815143798977,95.11465193333827
cclib/cclib,2,695,11006,22776,351803,288995,40.0,93.91891891891892,97.66616381222823,5.451516544117647,84.20529833026961,95.61202681153188
leeping/geometric,1,459,5687,998,172957,174746,33.33333333333333,89.29961089494164,95.5798319327731,0.42144736342022693,73.03834833173566,93.13527975866884
chaoss/grimoirelab-perceval,27,1186,17870,377991,424624,234942,72.97297297297297,95.87712206952304,98.57678729037951,82.5095281128443,92.68878323925277,97.25306112311551
plivo/sharq-server,7,681,10736,29183,141350,108436,38.88888888888889,91.40939597315436,97.16716444927143,16.08782897275604,77.92257908025448,94.71716571748017
pik-copan/pyunicorn,1,699,10598,745,319138,282074,25.0,90.6614785992218,95.64981949458485,0.17989607078004868,77.06264729745392,92.68901791846163
barttc/dpaste,25,1732,18423,155160,421751,214939,83.33333333333334,94.6965554948059,97.72956341838629,33.09416351707604,89.95550758887818,96.35668367209705
itamarst/eliot,1,128,3225,9086,55134,36936,20.0,93.43065693430657,98.83542752068648,15.34330777804046,93.10344827586206,98.71448806692146
s4w3d0ff/python-poloniex,2,63,862,4727,26458,21146,33.33333333333333,72.41379310344827,84.01559454191033,13.196538246789501,73.86376326074819,86.88827710892879
ecogenomics/gtdbtk,0,426,7978,0,164194,159932,0.0,89.49579831932773,96.71475330343073,0.0,71.69229694445171,95.38782691676856
dov-vlaanderen/pydov,6,550,11029,19291,203348,241760,42.857142857142854,78.01418439716312,89.78345815695214,5.095149426198117,53.70838450668886,85.20296321357834
nextdoor/kingpin,17,561,8615,94133,157235,116171,65.38461538461539,93.81270903010034,97.44372808505825,53.1842887329514,88.83634473484977,96.63200798536018
appium/python-client,11,504,10393,54940,197340,124884,78.57142857142857,94.73684210526315,99.31199235547061,26.534012701939098,95.30800994904736,98.93839523386994
pysmo/aimbat,16,1501,24501,178926,632849,497377,69.56521739130434,91.3572732805843,96.24842866121935,22.618769207042277,80.00103659561772,94.25088494569049
zerodha/pykiteconnect,13,1009,19053,85843,320722,229636,50.0,92.14611872146119,98.27719605921493,22.46651993101156,83.93820352636662,97.36692587535934
edcd/edmarketconnector,2,81,1260,4497,28596,23526,28.57142857142857,75.70093457943925,89.55223880597015,11.112209345424894,70.66149398304876,88.35060838215412
jamesoff/simplemonitor,19,1591,29596,194821,516735,368377,48.717948717948715,94.3094250148192,97.95783272101414,33.755579119538694,89.531873752495,96.72546527748604
paloaltonetworks/pan-os-python,0,9,149,0,2253,2708,0.0,81.81818181818183,87.6470588235294,0.0,53.89952153110048,80.2132701421801
napalm-automation-community/napalm-panos,32,1378,18553,281139,381924,270172,76.19047619047619,98.42857142857143,99.51190731602661,71.32810180921429,96.89838106908809,99.06752470527842
permutatriangle/permuta,2,34,761,13431,14750,10884,66.66666666666666,91.8918918918919,97.06632653061224,85.58593003249857,93.990951379596,97.9746151768836
pywinauto/pywinauto,18,1024,13690,362303,388861,189331,90.0,99.51409135082604,99.70140557861772,91.5186205886142,98.22723609991942,99.39000383216181
pmeal/openpnm,22,3742,60996,485574,1714313,1236704,48.888888888888886,91.80569185475956,95.78517587939699,22.462048161839025,79.30198315903806,92.0124220460068
